2.600000000000000000e+01,3.296700000000000159e+02,2.997000000000000455e+02,3.345300000000000296e+02,2.994300000000000068e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.824200000000000159e+02,2.997000000000000455e+02,1.720988655435009956e+09,0.000000000000000000e+00
2.700000000000000000e+01,3.291299999999999955e+02,3.007800000000000296e+02,3.345300000000000296e+02,2.994300000000000068e+02,2.794500000000000455e+02,2.862000000000000455e+02,2.829600000000000364e+02,2.994300000000000068e+02,1.720988655439013958e+09,0.000000000000000000e+00
2.800000000000000000e+01,3.294000000000000341e+02,3.007800000000000296e+02,3.348000000000000114e+02,2.997000000000000455e+02,2.799900000000000091e+02,2.859300000000000068e+02,2.824200000000000159e+02,2.997000000000000455e+02,1.720988655443017960e+09,0.000000000000000000e+00
2.900000000000000000e+01,3.285900000000000318e+02,3.002400000000000091e+02,3.339900000000000091e+02,3.007800000000000296e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.821500000000000341e+02,2.997000000000000455e+02,1.720988655447021961e+09,0.000000000000000000e+00
3.000000000000000000e+01,3.291299999999999955e+02,2.991600000000000250e+02,3.339900000000000091e+02,2.999700000000000273e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.824200000000000159e+02,3.002400000000000091e+02,1.720988655451025009e+09,0.000000000000000000e+00
3.100000000000000000e+01,3.294000000000000341e+02,3.002400000000000091e+02,3.342600000000000477e+02,2.994300000000000068e+02,2.794500000000000455e+02,2.859300000000000068e+02,2.821500000000000341e+02,2.997000000000000455e+02,1.720988655455029011e+09,0.000000000000000000e+00
3.200000000000000000e+01,3.288600000000000136e+02,3.007800000000000296e+02,3.348000000000000114e+02,3.002400000000000091e+02,2.791800000000000068e+02,2.867400000000000091e+02,2.818799999999999955e+02,3.002400000000000091e+02,1.720988655459033012e+09,0.000000000000000000e+00
3.300000000000000000e+01,3.291299999999999955e+02,3.007800000000000296e+02,3.342600000000000477e+02,3.002400000000000091e+02,2.799900000000000091e+02,2.864700000000000273e+02,2.818799999999999955e+02,3.002400000000000091e+02,1.720988655463037014e+09,0.000000000000000000e+00
3.400000000000000000e+01,3.294000000000000341e+02,3.007800000000000296e+02,3.339900000000000091e+02,3.002400000000000091e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.818799999999999955e+02,3.005100000000000477e+02,1.720988655467041016e+09,0.000000000000000000e+00
3.500000000000000000e+01,3.291299999999999955e+02,3.005100000000000477e+02,3.334500000000000455e+02,3.002400000000000091e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.816100000000000136e+02,3.007800000000000296e+02,1.720988655471045017e+09,0.000000000000000000e+00
3.600000000000000000e+01,3.294000000000000341e+02,3.007800000000000296e+02,3.339900000000000091e+02,2.997000000000000455e+02,2.791800000000000068e+02,2.859300000000000068e+02,2.824200000000000159e+02,2.999700000000000273e+02,1.720988655475048065e+09,0.000000000000000000e+00
3.700000000000000000e+01,3.296700000000000159e+02,2.999700000000000273e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.826899999999999977e+02,2.999700000000000273e+02,1.720988655479052067e+09,0.000000000000000000e+00
3.800000000000000000e+01,3.294000000000000341e+02,2.997000000000000455e+02,3.345300000000000296e+02,2.999700000000000273e+02,2.791800000000000068e+02,2.859300000000000068e+02,2.826899999999999977e+02,3.002400000000000091e+02,1.720988655483056068e+09,0.000000000000000000e+00
3.900000000000000000e+01,3.291299999999999955e+02,3.007800000000000296e+02,3.342600000000000477e+02,2.999700000000000273e+02,2.786400000000000432e+02,2.859300000000000068e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655487060070e+09,0.000000000000000000e+00
4.000000000000000000e+01,3.285900000000000318e+02,3.010500000000000114e+02,3.348000000000000114e+02,3.002400000000000091e+02,2.789100000000000250e+02,2.862000000000000455e+02,2.818799999999999955e+02,2.999700000000000273e+02,1.720988655491064072e+09,0.000000000000000000e+00
4.100000000000000000e+01,3.294000000000000341e+02,3.010500000000000114e+02,3.353400000000000318e+02,2.994300000000000068e+02,2.789100000000000250e+02,2.867400000000000091e+02,2.818799999999999955e+02,2.999700000000000273e+02,1.720988655495066881e+09,0.000000000000000000e+00
4.200000000000000000e+01,3.294000000000000341e+02,3.010500000000000114e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.794500000000000455e+02,2.867400000000000091e+02,2.826899999999999977e+02,2.999700000000000273e+02,1.720988655499070883e+09,0.000000000000000000e+00
4.300000000000000000e+01,3.291299999999999955e+02,3.013199999999999932e+02,3.353400000000000318e+02,2.997000000000000455e+02,2.791800000000000068e+02,2.864700000000000273e+02,2.826899999999999977e+02,2.997000000000000455e+02,1.720988655503074884e+09,0.000000000000000000e+00
4.400000000000000000e+01,3.291299999999999955e+02,3.010500000000000114e+02,3.350700000000000500e+02,2.999700000000000273e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.007800000000000296e+02,1.720988655507078886e+09,0.000000000000000000e+00
4.500000000000000000e+01,3.291299999999999955e+02,3.002400000000000091e+02,3.353400000000000318e+02,2.999700000000000273e+02,2.786400000000000432e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.007800000000000296e+02,1.720988655511081934e+09,0.000000000000000000e+00
4.600000000000000000e+01,3.296700000000000159e+02,3.007800000000000296e+02,3.342600000000000477e+02,3.002400000000000091e+02,2.783700000000000045e+02,2.864700000000000273e+02,2.821500000000000341e+02,3.005100000000000477e+02,1.720988655515085936e+09,0.000000000000000000e+00
4.700000000000000000e+01,3.299399999999999977e+02,3.005100000000000477e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.786400000000000432e+02,2.859300000000000068e+02,2.818799999999999955e+02,3.002400000000000091e+02,1.720988655519089937e+09,0.000000000000000000e+00
4.800000000000000000e+01,3.294000000000000341e+02,3.002400000000000091e+02,3.339900000000000091e+02,2.994300000000000068e+02,2.789100000000000250e+02,2.859300000000000068e+02,2.821500000000000341e+02,2.997000000000000455e+02,1.720988655523093939e+09,0.000000000000000000e+00
4.900000000000000000e+01,3.294000000000000341e+02,3.005100000000000477e+02,3.339900000000000091e+02,2.997000000000000455e+02,2.786400000000000432e+02,2.864700000000000273e+02,2.821500000000000341e+02,2.999700000000000273e+02,1.720988655527096987e+09,0.000000000000000000e+00
5.000000000000000000e+01,3.291299999999999955e+02,3.005100000000000477e+02,3.342600000000000477e+02,2.997000000000000455e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.824200000000000159e+02,2.999700000000000273e+02,1.720988655531101942e+09,0.000000000000000000e+00
5.100000000000000000e+01,3.294000000000000341e+02,3.005100000000000477e+02,3.339900000000000091e+02,2.999700000000000273e+02,2.791800000000000068e+02,2.867400000000000091e+02,2.826899999999999977e+02,2.994300000000000068e+02,1.720988655535104990e+09,0.000000000000000000e+00
5.200000000000000000e+01,3.294000000000000341e+02,3.005100000000000477e+02,3.342600000000000477e+02,2.999700000000000273e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.821500000000000341e+02,2.997000000000000455e+02,1.720988655539108992e+09,0.000000000000000000e+00
5.300000000000000000e+01,3.296700000000000159e+02,3.005100000000000477e+02,3.339900000000000091e+02,2.997000000000000455e+02,2.786400000000000432e+02,2.862000000000000455e+02,2.818799999999999955e+02,2.997000000000000455e+02,1.720988655543112993e+09,0.000000000000000000e+00
5.400000000000000000e+01,3.296700000000000159e+02,3.007800000000000296e+02,3.339900000000000091e+02,2.997000000000000455e+02,2.791800000000000068e+02,2.856600000000000250e+02,2.818799999999999955e+02,3.002400000000000091e+02,1.720988655547116995e+09,0.000000000000000000e+00
5.500000000000000000e+01,3.296700000000000159e+02,3.013199999999999932e+02,3.353400000000000318e+02,3.002400000000000091e+02,2.799900000000000091e+02,2.853900000000000432e+02,2.824200000000000159e+02,3.002400000000000091e+02,1.720988655551120043e+09,0.000000000000000000e+00
5.600000000000000000e+01,3.296700000000000159e+02,3.007800000000000296e+02,3.345300000000000296e+02,2.999700000000000273e+02,2.794500000000000455e+02,2.853900000000000432e+02,2.826899999999999977e+02,2.997000000000000455e+02,1.720988655555124044e+09,0.000000000000000000e+00
5.700000000000000000e+01,3.291299999999999955e+02,3.002400000000000091e+02,3.342600000000000477e+02,3.002400000000000091e+02,2.794500000000000455e+02,2.862000000000000455e+02,2.826899999999999977e+02,2.994300000000000068e+02,1.720988655559127092e+09,0.000000000000000000e+00
5.800000000000000000e+01,3.294000000000000341e+02,3.002400000000000091e+02,3.348000000000000114e+02,2.999700000000000273e+02,2.797200000000000273e+02,2.867400000000000091e+02,2.824200000000000159e+02,2.999700000000000273e+02,1.720988655563132048e+09,0.000000000000000000e+00
5.900000000000000000e+01,3.294000000000000341e+02,3.002400000000000091e+02,3.356100000000000136e+02,2.988900000000000432e+02,2.799900000000000091e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655567135096e+09,0.000000000000000000e+00
6.000000000000000000e+01,3.291299999999999955e+02,3.002400000000000091e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.791800000000000068e+02,2.864700000000000273e+02,2.824200000000000159e+02,2.999700000000000273e+02,1.720988655571139097e+09,0.000000000000000000e+00
6.100000000000000000e+01,3.291299999999999955e+02,3.007800000000000296e+02,3.342600000000000477e+02,2.991600000000000250e+02,2.791800000000000068e+02,2.867400000000000091e+02,2.832300000000000182e+02,3.010500000000000114e+02,1.720988655575143099e+09,0.000000000000000000e+00
6.200000000000000000e+01,3.291299999999999955e+02,3.007800000000000296e+02,3.345300000000000296e+02,3.002400000000000091e+02,2.794500000000000455e+02,2.864700000000000273e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655579147100e+09,0.000000000000000000e+00
6.300000000000000000e+01,3.291299999999999955e+02,3.002400000000000091e+02,3.342600000000000477e+02,3.005100000000000477e+02,2.791800000000000068e+02,2.867400000000000091e+02,2.818799999999999955e+02,3.002400000000000091e+02,1.720988655583149910e+09,0.000000000000000000e+00
6.400000000000000000e+01,3.291299999999999955e+02,3.002400000000000091e+02,3.339900000000000091e+02,2.999700000000000273e+02,2.794500000000000455e+02,2.864700000000000273e+02,2.821500000000000341e+02,3.005100000000000477e+02,1.720988655587153912e+09,0.000000000000000000e+00
6.500000000000000000e+01,3.294000000000000341e+02,3.007800000000000296e+02,3.345300000000000296e+02,2.994300000000000068e+02,2.794500000000000455e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.007800000000000296e+02,1.720988655591157913e+09,0.000000000000000000e+00
6.600000000000000000e+01,3.294000000000000341e+02,3.002400000000000091e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.786400000000000432e+02,2.859300000000000068e+02,2.824200000000000159e+02,3.007800000000000296e+02,1.720988655595161915e+09,0.000000000000000000e+00
6.700000000000000000e+01,3.296700000000000159e+02,3.005100000000000477e+02,3.353400000000000318e+02,2.994300000000000068e+02,2.791800000000000068e+02,2.853900000000000432e+02,2.818799999999999955e+02,2.999700000000000273e+02,1.720988655599164963e+09,0.000000000000000000e+00
6.800000000000000000e+01,3.294000000000000341e+02,3.007800000000000296e+02,3.345300000000000296e+02,2.999700000000000273e+02,2.794500000000000455e+02,2.862000000000000455e+02,2.821500000000000341e+02,2.997000000000000455e+02,1.720988655603168964e+09,0.000000000000000000e+00
6.900000000000000000e+01,3.294000000000000341e+02,2.997000000000000455e+02,3.353400000000000318e+02,2.997000000000000455e+02,2.797200000000000273e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655607172966e+09,0.000000000000000000e+00
7.000000000000000000e+01,3.299399999999999977e+02,3.005100000000000477e+02,3.356100000000000136e+02,2.999700000000000273e+02,2.797200000000000273e+02,2.856600000000000250e+02,2.821500000000000341e+02,2.999700000000000273e+02,1.720988655611176968e+09,0.000000000000000000e+00
7.100000000000000000e+01,3.299399999999999977e+02,3.010500000000000114e+02,3.348000000000000114e+02,2.997000000000000455e+02,2.794500000000000455e+02,2.859300000000000068e+02,2.829600000000000364e+02,3.005100000000000477e+02,1.720988655615180016e+09,0.000000000000000000e+00
7.200000000000000000e+01,3.294000000000000341e+02,3.007800000000000296e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.789100000000000250e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655619185925e+09,0.000000000000000000e+00
7.300000000000000000e+01,3.299399999999999977e+02,3.005100000000000477e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.786400000000000432e+02,2.864700000000000273e+02,2.824200000000000159e+02,3.002400000000000091e+02,1.720988655623187065e+09,0.000000000000000000e+00
7.400000000000000000e+01,3.294000000000000341e+02,2.997000000000000455e+02,3.348000000000000114e+02,3.002400000000000091e+02,2.786400000000000432e+02,2.862000000000000455e+02,2.826899999999999977e+02,2.999700000000000273e+02,1.720988655627192020e+09,0.000000000000000000e+00
7.500000000000000000e+01,3.288600000000000136e+02,2.997000000000000455e+02,3.345300000000000296e+02,3.002400000000000091e+02,2.794500000000000455e+02,2.862000000000000455e+02,2.818799999999999955e+02,2.994300000000000068e+02,1.720988655631196022e+09,0.000000000000000000e+00
7.600000000000000000e+01,3.285900000000000318e+02,3.002400000000000091e+02,3.345300000000000296e+02,3.002400000000000091e+02,2.799900000000000091e+02,2.864700000000000273e+02,2.821500000000000341e+02,2.997000000000000455e+02,1.720988655635200024e+09,0.000000000000000000e+00
7.700000000000000000e+01,3.291299999999999955e+02,3.002400000000000091e+02,3.345300000000000296e+02,2.999700000000000273e+02,2.794500000000000455e+02,2.864700000000000273e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655639204025e+09,0.000000000000000000e+00
7.800000000000000000e+01,3.302100000000000364e+02,3.002400000000000091e+02,3.339900000000000091e+02,2.994300000000000068e+02,2.797200000000000273e+02,2.859300000000000068e+02,2.826899999999999977e+02,2.997000000000000455e+02,1.720988655643208027e+09,0.000000000000000000e+00
7.900000000000000000e+01,3.299399999999999977e+02,3.002400000000000091e+02,3.342600000000000477e+02,2.994300000000000068e+02,2.791800000000000068e+02,2.859300000000000068e+02,2.826899999999999977e+02,2.997000000000000455e+02,1.720988655647212029e+09,0.000000000000000000e+00
8.000000000000000000e+01,3.296700000000000159e+02,3.002400000000000091e+02,3.342600000000000477e+02,2.999700000000000273e+02,2.786400000000000432e+02,2.859300000000000068e+02,2.821500000000000341e+02,3.005100000000000477e+02,1.720988655651216030e+09,0.000000000000000000e+00
8.100000000000000000e+01,3.296700000000000159e+02,3.002400000000000091e+02,3.348000000000000114e+02,3.002400000000000091e+02,2.794500000000000455e+02,2.864700000000000273e+02,2.818799999999999955e+02,3.007800000000000296e+02,1.720988655655220032e+09,0.000000000000000000e+00
8.200000000000000000e+01,3.296700000000000159e+02,3.007800000000000296e+02,3.345300000000000296e+02,2.994300000000000068e+02,2.797200000000000273e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655659224033e+09,0.000000000000000000e+00
8.300000000000000000e+01,3.304800000000000182e+02,3.010500000000000114e+02,3.348000000000000114e+02,2.997000000000000455e+02,2.794500000000000455e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.007800000000000296e+02,1.720988655663228035e+09,0.000000000000000000e+00
8.400000000000000000e+01,3.299399999999999977e+02,3.002400000000000091e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.789100000000000250e+02,2.862000000000000455e+02,2.829600000000000364e+02,3.007800000000000296e+02,1.720988655667232037e+09,0.000000000000000000e+00
8.500000000000000000e+01,3.299399999999999977e+02,3.002400000000000091e+02,3.345300000000000296e+02,3.002400000000000091e+02,2.786400000000000432e+02,2.859300000000000068e+02,2.832300000000000182e+02,2.999700000000000273e+02,1.720988655671236038e+09,0.000000000000000000e+00
8.600000000000000000e+01,3.294000000000000341e+02,3.005100000000000477e+02,3.339900000000000091e+02,3.002400000000000091e+02,2.789100000000000250e+02,2.859300000000000068e+02,2.829600000000000364e+02,3.005100000000000477e+02,1.720988655675240040e+09,0.000000000000000000e+00
8.700000000000000000e+01,3.291299999999999955e+02,3.002400000000000091e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.794500000000000455e+02,2.859300000000000068e+02,2.818799999999999955e+02,3.005100000000000477e+02,1.720988655679243088e+09,0.000000000000000000e+00
8.800000000000000000e+01,3.291299999999999955e+02,3.007800000000000296e+02,3.345300000000000296e+02,2.991600000000000250e+02,2.791800000000000068e+02,2.859300000000000068e+02,2.821500000000000341e+02,2.994300000000000068e+02,1.720988655683247089e+09,0.000000000000000000e+00
8.900000000000000000e+01,3.291299999999999955e+02,3.010500000000000114e+02,3.345300000000000296e+02,3.002400000000000091e+02,2.797200000000000273e+02,2.859300000000000068e+02,2.824200000000000159e+02,2.991600000000000250e+02,1.720988655687251091e+09,0.000000000000000000e+00
9.000000000000000000e+01,3.288600000000000136e+02,3.007800000000000296e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.794500000000000455e+02,2.864700000000000273e+02,2.824200000000000159e+02,2.991600000000000250e+02,1.720988655691255093e+09,0.000000000000000000e+00
9.100000000000000000e+01,3.296700000000000159e+02,3.007800000000000296e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.826899999999999977e+02,2.991600000000000250e+02,1.720988655695259094e+09,0.000000000000000000e+00
9.200000000000000000e+01,3.291299999999999955e+02,3.005100000000000477e+02,3.345300000000000296e+02,2.994300000000000068e+02,2.791800000000000068e+02,2.853900000000000432e+02,2.821500000000000341e+02,2.999700000000000273e+02,1.720988655699261904e+09,0.000000000000000000e+00
9.300000000000000000e+01,3.285900000000000318e+02,3.007800000000000296e+02,3.348000000000000114e+02,2.988900000000000432e+02,2.791800000000000068e+02,2.867400000000000091e+02,2.826899999999999977e+02,2.997000000000000455e+02,1.720988655703265905e+09,0.000000000000000000e+00
9.400000000000000000e+01,3.291299999999999955e+02,3.005100000000000477e+02,3.348000000000000114e+02,2.997000000000000455e+02,2.794500000000000455e+02,2.864700000000000273e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655707269907e+09,0.000000000000000000e+00
9.500000000000000000e+01,3.291299999999999955e+02,2.997000000000000455e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.794500000000000455e+02,2.853900000000000432e+02,2.821500000000000341e+02,3.005100000000000477e+02,1.720988655711273909e+09,0.000000000000000000e+00
9.600000000000000000e+01,3.291299999999999955e+02,2.999700000000000273e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.794500000000000455e+02,2.856600000000000250e+02,2.829600000000000364e+02,2.999700000000000273e+02,1.720988655715277910e+09,0.000000000000000000e+00
9.700000000000000000e+01,3.299399999999999977e+02,3.002400000000000091e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.794500000000000455e+02,2.862000000000000455e+02,2.826899999999999977e+02,2.997000000000000455e+02,1.720988655719281912e+09,0.000000000000000000e+00
9.800000000000000000e+01,3.304800000000000182e+02,3.005100000000000477e+02,3.345300000000000296e+02,3.005100000000000477e+02,2.789100000000000250e+02,2.867400000000000091e+02,2.818799999999999955e+02,3.002400000000000091e+02,1.720988655723285913e+09,0.000000000000000000e+00
9.900000000000000000e+01,3.294000000000000341e+02,2.997000000000000455e+02,3.348000000000000114e+02,3.002400000000000091e+02,2.791800000000000068e+02,2.859300000000000068e+02,2.826899999999999977e+02,3.007800000000000296e+02,1.720988655727289915e+09,0.000000000000000000e+00
1.000000000000000000e+02,3.291299999999999955e+02,3.002400000000000091e+02,3.350700000000000500e+02,2.999700000000000273e+02,2.791800000000000068e+02,2.862000000000000455e+02,2.826899999999999977e+02,3.002400000000000091e+02,1.720988655731293917e+09,0.000000000000000000e+00
1.010000000000000000e+02,3.294000000000000341e+02,3.002400000000000091e+02,3.345300000000000296e+02,2.997000000000000455e+02,2.791800000000000068e+02,2.867400000000000091e+02,2.826899999999999977e+02,2.997000000000000455e+02,1.720988655735297918e+09,0.000000000000000000e+00
1.020000000000000000e+02,3.296700000000000159e+02,3.002400000000000091e+02,3.345300000000000296e+02,2.991600000000000250e+02,2.794500000000000455e+02,2.864700000000000273e+02,2.824200000000000159e+02,3.002400000000000091e+02,1.720988655739301920e+09,0.000000000000000000e+00
1.030000000000000000e+02,3.296700000000000159e+02,3.007800000000000296e+02,3.348000000000000114e+02,2.994300000000000068e+02,2.791800000000000068e+02,2.856600000000000250e+02,2.826899999999999977e+02,3.005100000000000477e+02,1.720988655743305922e+09,0.000000000000000000e+00
1.040000000000000000e+02,3.294000000000000341e+02,3.002400000000000091e+02,3.345300000000000296e+02,2.994300000000000068e+02,2.789100000000000250e+02,2.862000000000000455e+02,2.821500000000000341e+02,3.007800000000000296e+02,1.720988655747309923e+09,0.000000000000000000e+00
1.050000000000000000e+02,3.296700000000000159e+02,3.002400000000000091e+02,3.345300000000000296e+02,2.991600000000000250e+02,2.794500000000000455e+02,2.859300000000000068e+02,2.821500000000000341e+02,3.002400000000000091e+02,1.720988655751313925e+09,0.000000000000000000e+00
